#[Parameters]
# Name = 'NoName'
# ShotNo =000000
# Date = '08/25/2026 13:09'
# DimNo = 3
# DimName = 'frame','x','y'
# DimSize = 50,128,12
# DimUnit = 'No.','pixel','pixel'
# ValNo = 1
# ValName = 'count'
# ValUnit = 'cnt'
#[Comments]
# SubShotno = 001
# Sec_from_epoch = 1787626403
# Exposure_Sec =    0.2000
# ExposureDelay_Sec =    0.2000
# CCDsetgain = 10
# EMRealGain = 1.000000
# PreAmpGain = 4.600000
# KineticCycleTime =    0.20006
#[data]
0,92,1,6848.00
0,92,2,6420.00
0,92,3,6620.00
0,92,4,6483.00
0,92,5,6007.00
0,92,6,6419.00
0,92,7,5539.00
0,92,8,5579.00
0,92,9,5514.00
0,92,10,6062.00
0,92,11,5525.00
0,93,0,6000.00
0,93,1,6254.00
0,93,2,5925.00
0,93,3,6288.00
0,93,4,6121.00
0,93,5,5691.00
0,93,6,6047.00
0,93,7,5487.00
0,93,8,5294.00
0,93,9,5429.00
0,93,10,6014.00
0,93,11,5592.00
0,94,0,5128.00
0,94,1,5430.00
0,94,2,5262.00
0,94,3,5657.00
0,94,4,5736.00
0,94,5,5354.00
0,94,6,5849.00
0,94,7,5249.00
0,94,8,5180.00
0,94,9,5221.00
0,94,10,5864.00
0,94,11,5536.00
0,95,0,3940.00
0,95,1,4323.00
0,95,2,4380.00
0,95,3,4883.00
0,95,4,4999.00
0,95,5,4890.00
0,95,6,5353.00
0,95,7,4810.00
0,95,8,4841.00
0,95,9,5053.00
0,95,10,5532.00
0,95,11,5277.00
0,96,0,2508.00
0,96,1,2790.00
0,96,2,2969.00
0,96,3,3672.00
0,96,4,3998.00
0,96,5,4116.00
0,96,6,4678.00
0,96,7,4438.00
0,96,8,4528.00
0,96,9,4720.00
0,96,10,5352.00
0,96,11,4966.00
0,97,0,1790.00
0,97,1,1863.00
0,97,2,1955.00
0,97,3,2269.00
0,97,4,2510.00
0,97,5,2929.00
0,97,6,3543.00
0,97,7,3624.00
0,97,8,3866.00
0,97,9,4311.00
0,97,10,4857.00
0,97,11,4585.00
0,98,0,1620.00
0,98,1,1645.00
0,98,2,1661.00
0,98,3,1738.00
0,98,4,1755.00
0,98,5,1921.00
0,98,6,2124.00
0,98,7,2447.00
0,98,8,2880.00
0,98,9,3526.00
0,98,10,4240.00
0,98,11,4124.00
0,99,0,1632.00
0,99,1,1638.00
0,99,2,1622.00
0,99,3,1611.00
0,99,4,1606.00
0,99,5,1638.00
0,99,6,1655.00
0,99,7,1716.00
0,99,8,1906.00
0,99,9,2242.00
0,99,10,3057.00
